timestamp,metric
1769728622.4181037,"{'user': 4.166666666666667, 'system': 3.3854166666666665, 'idle': 92.44791666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728623.418456,"{'user': 1.6927083333333333, 'system': 2.083333325572312, 'idle': 96.22395834109436, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728624.41953,"{'user': 6.606217616580311, 'system': 4.1450777202072535, 'idle': 89.24870466321244, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728625.420042,"{'user': 2.3285899094437257, 'system': 2.4579560155239326, 'idle': 95.21345407503235, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728626.4203427,"{'user': 4.432855280312907, 'system': 4.041720990873533, 'idle': 91.52542372881356, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728627.4207392,"{'user': 8.485639686684074, 'system': 3.6553524804177546, 'idle': 87.85900783289817, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728628.4218907,"{'user': 5.692108667529108, 'system': 6.0802069857697285, 'idle': 88.22768434670117, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728629.423054,"{'user': 5.591677503250975, 'system': 2.340702210663199, 'idle': 92.06762028608583, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728630.423907,"{'user': 7.077326343381389, 'system': 1.834862385321101, 'idle': 91.08781127129751, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728631.4245317,"{'user': 0.9055627425614489, 'system': 1.5523932729624839, 'idle': 97.54204398447607, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728632.4257503,"{'user': 1.3020833333333333, 'system': 1.4322916666666667, 'idle': 97.265625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728633.4258986,"{'user': 1.171875, 'system': 1.3020833333333333, 'idle': 97.52604166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728634.4261844,"{'user': 1.5625, 'system': 1.0416666666666667, 'idle': 97.39583333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728635.4264107,"{'user': 3.125, 'system': 3.3854166666666665, 'idle': 93.48958333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728636.427468,"{'user': 2.734375, 'system': 1.953125, 'idle': 95.3125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728637.4282277,"{'user': 7.040417209908735, 'system': 5.084745762711864, 'idle': 87.8748370273794, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728638.4293714,"{'user': 13.003901170351105, 'system': 7.152145643693108, 'idle': 79.84395318595578, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728639.430386,"{'user': 19.921875, 'system': 5.208333333333333, 'idle': 74.86979166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728640.4308765,"{'user': 4.557291666666667, 'system': 4.036458333333333, 'idle': 91.40625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728641.4314032,"{'user': 0.7843137254901961, 'system': 0.9150326797385621, 'idle': 98.30065359477125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728642.4315557,"{'user': 1.297016861219196, 'system': 1.0376134889753568, 'idle': 97.66536964980544, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728643.4318395,"{'user': 2.34375, 'system': 3.6458333333333335, 'idle': 94.01041666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728644.4329348,"{'user': 4.166666666666667, 'system': 2.6041666666666665, 'idle': 93.22916666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
